shipment_id,shipment_date,carrier,origin_city,destination_city,weight_kg,delivery_days,status,product_category,shipping_cost_usd,delivery_notes,weight_kg_flag,delivery_days_flag
SHP-0008996,NULL,XpressBees,"Benin City",Johannesburg,76.85,17,Returned,Apparel,335.39,"Priority shipment.",0,0
SHP-0008997,2023-03-04,DHL,Kano,Dakar,6.7,8,Delayed,"Automotive Parts",18.23,"Weather delay in transit hub.",0,0
SHP-0008998,2023-11-20,Ekart,Abuja,Nairobi,84.61,19,Returned,Furniture,366.08,"Left at front door per customer instruction.",0,0
SHP-0008999,2022-05-30,UPS,Lagos,Casablanca,21.96,7,Lost,Electronics,64.01,"Left at front door per customer instruction.",0,0
SHP-0009000,2024-09-22,FedEx,Abuja,Nairobi,63.09,1,Returned,"Automotive Parts",238.17,,0,0
SHP-0009001,2024-11-20,DTDC,Kano,Kigali,77.38,4,Delivered,Apparel,249.69,,0,0
SHP-0009002,2022-03-05,DHL,Enugu,Cairo,56.12,3,Lost,Furniture,240.49,,0,0
SHP-0009003,2024-04-05,XpressBees,Lagos,Kigali,43.97,6,Returned,Electronics,162.5,"Partial delivery; remaining items en route.",0,0
SHP-0009004,2023-02-22,DHL,Lagos,Cairo,79.29,9,Unknown,"Food & Beverage",202.69,"Returned to sender: recipient not found.",0,0
SHP-0009005,2022-04-09,XpressBees,Kaduna,Kampala,74.27,21,Delayed,Toys,314.78,"Left at front door per customer instruction.",0,0
SHP-0009006,2023-09-11,"Blue Dart",Kano,Kigali,94.53,12,Returned,"Industrial Equipment",365.25,"Package handled with care.",0,0
SHP-0009007,2024-04-06,"Blue Dart",Abuja,Nairobi,64.46,15,Delivered,Pharmaceuticals,123.87,"Weather delay in transit hub.",0,0
SHP-0009008,2022-02-04,Ekart,Kano,"Addis Ababa",81.01,21,Pending,"Books & Media",341.45,"Delayed due to customs clearance.",0,0
SHP-0009009,2023-01-26,DTDC,Lagos,"Dar es Salaam",27.42,18,Pending,"Industrial Equipment",56.76,"Customer requested weekend delivery.",0,0
SHP-0009010,2023-12-10,"Blue Dart","Benin City",Dakar,26.58,14,Pending,"Industrial Equipment",61.13,"Weather delay in transit hub.",0,0
SHP-0009011,2022-12-16,FedEx,Kano,Kigali,61.82,7,"In Transit","Books & Media",207.21,"Customer requested weekend delivery.",0,0
SHP-0009012,2024-12-14,XpressBees,"Benin City",Dakar,98.63,8,Returned,"Industrial Equipment",404.11,"Returned to sender: recipient not found.",0,0
SHP-0009013,2023-04-13,Delhivery,Kaduna,Accra,66.75,12,Pending,Pharmaceuticals,154.45,"Weather delay in transit hub.",0,0
SHP-0009014,2022-09-06,Aramex,Enugu,Cairo,105.24,10,"In Transit",Unknown,303.97,"Left at front door per customer instruction.",0,0
SHP-0009015,2022-12-18,DTDC,"Benin City",Unknown,68.12,3,Pending,Pharmaceuticals,213.71,,0,0
SHP-0009016,2023-04-26,Ekart,Enugu,Casablanca,68.88,2,Pending,"Food & Beverage",252.52,"Priority shipment.",0,0
SHP-0009017,2023-12-30,"Blue Dart",Kano,Cairo,110.88,1,Lost,Pharmaceuticals,452.17,"Customer requested weekend delivery.",0,0
SHP-0009018,2024-02-28,DTDC,Ibadan,Cairo,94.34,4,Unknown,Apparel,174.19,"Weather delay in transit hub.",0,0
SHP-0009019,2024-08-30,UPS,"Benin City",Dakar,29.4,6,Pending,Pharmaceuticals,52.45,"Weather delay in transit hub.",0,0
SHP-0009020,2023-07-23,DTDC,Abuja,Nairobi,60.94,1,Returned,Pharmaceuticals,50.11,"Returned to sender: recipient not found.",0,0
SHP-0009021,2024-03-30,XpressBees,Lagos,Kigali,8.19,4,"In Transit","Industrial Equipment",12.47,,0,0
SHP-0009022,2022-01-15,XpressBees,Lagos,"Addis Ababa",39.37,4,Returned,"Industrial Equipment",173.3,"Partial delivery; remaining items en route.",0,0
SHP-0009023,2022-04-24,DTDC,Kaduna,Accra,58.19,15,Returned,"Industrial Equipment",206.07,"Customer requested weekend delivery.",0,0
SHP-0009024,2023-08-02,XpressBees,Kano,Johannesburg,50.05,4,Delivered,"Books & Media",107.39,"Weather delay in transit hub.",0,0
SHP-0009025,2024-06-20,DHL,"Benin City",Accra,112.13,21,Delayed,Pharmaceuticals,257.1,"Weather delay in transit hub.",0,0
SHP-0009026,2024-09-29,Delhivery,Ibadan,"Dar es Salaam",62.87,11,Delayed,Cosmetics,277.61,"Delayed due to customs clearance.",0,0
SHP-0009027,2023-07-06,"Blue Dart",Kano,Kampala,41.61,4,Delayed,Toys,1300.95,"Package handled with care.",0,0
SHP-0009028,2023-01-10,DTDC,Abuja,Unknown,104.94,3,Delivered,Pharmaceuticals,351.27,"Partial delivery; remaining items en route.",0,0
SHP-0009029,2022-12-04,Unknown,Enugu,Johannesburg,86.14,16,"In Transit","Books & Media",206.07,"Fragile items — handle carefully.",0,0
SHP-0009030,2024-10-15,DHL,Enugu,"Dar es Salaam",50.82,14,Returned,"Food & Beverage",173.63,"Fragile items — handle carefully.",0,0
SHP-0009031,2024-02-24,UPS,Kaduna,Kigali,38.45,20,Pending,Cosmetics,78.84,,0,0
SHP-0009032,2024-02-02,Ekart,"Benin City",Kigali,101.61,5,Delayed,"Automotive Parts",283.63,"Returned to sender: recipient not found.",0,0
SHP-0009033,2022-07-05,"Blue Dart","Benin City",Cairo,58.21,14,Delivered,"Books & Media",231.09,"Customer requested weekend delivery.",0,0
SHP-0009034,2024-09-20,DHL,Kaduna,"Dar es Salaam",27.36,20,"In Transit",Cosmetics,86.06,"Customer requested weekend delivery.",0,0
SHP-0009035,2022-09-14,DTDC,Abuja,Johannesburg,21.1,13,Delivered,Furniture,79.02,,0,0
SHP-0009036,2024-04-24,FedEx,Kano,"Dar es Salaam",23.87,1,"In Transit",Apparel,66.88,"Address correction applied.",0,0
SHP-0009037,2024-07-17,DTDC,Lagos,"Addis Ababa",22.81,4,Delayed,Unknown,56.03,"Package handled with care.",0,0
SHP-0009038,2023-01-29,DTDC,Ibadan,Kampala,87.54,13,Pending,"Automotive Parts",187.32,"Left at front door per customer instruction.",0,0
SHP-0009039,2022-05-23,"Blue Dart","Benin City","Addis Ababa",99.36,15,Returned,"Books & Media",245.81,"Package handled with care.",0,0
SHP-0009040,2023-02-13,Delhivery,Lagos,"Addis Ababa",49.54,18,Unknown,Apparel,139.05,"Address correction applied.",0,0
SHP-0009041,2024-08-17,DHL,Enugu,Johannesburg,3.44,6,"In Transit",Unknown,14.71,"Address correction applied.",0,0
SHP-0009042,2022-11-27,Ekart,"Port Harcourt",Accra,105.5,60,Lost,Cosmetics,384.51,"Fragile items — handle carefully.",0,1
SHP-0009043,2023-01-21,DTDC,Enugu,Dakar,72.34,8,Delivered,"Automotive Parts",124.31,"Left at front door per customer instruction.",0,0
SHP-0009044,2022-01-22,DTDC,"Port Harcourt",Kampala,118.85,4,"In Transit",Toys,285.74,"Customer requested weekend delivery.",0,0
SHP-0009045,2022-04-07,Delhivery,Kano,Dakar,0.5,3,Delayed,Toys,1.94,,0,0
SHP-0009046,2022-11-27,FedEx,Lagos,"Addis Ababa",109.86,20,"In Transit","Food & Beverage",474.67,"Left at front door per customer instruction.",0,0
SHP-0009047,2023-05-20,"Blue Dart","Port Harcourt",Accra,56.94,6,Delivered,Electronics,157.87,"Left at front door per customer instruction.",0,0
SHP-0009048,2023-11-16,Delhivery,Abuja,Casablanca,2.37,16,Lost,Unknown,8.92,"Returned to sender: recipient not found.",0,0
SHP-0009049,2023-07-05,"Blue Dart","Benin City",Accra,119.63,9,Delivered,Pharmaceuticals,328.67,,0,0
SHP-0009050,2023-08-16,Delhivery,Kano,Casablanca,98.8,13,Pending,"Books & Media",313.62,"Delayed due to customs clearance.",0,0
SHP-0009051,2023-12-08,Delhivery,Kano,Unknown,17.82,15,Lost,Furniture,54.87,"Customer requested weekend delivery.",0,0
SHP-0009052,2024-02-29,DHL,Ibadan,Kampala,12.37,13,Pending,"Automotive Parts",23.59,"Priority shipment.",0,0
SHP-0009053,2024-10-18,FedEx,"Benin City",Accra,17.48,11,Delivered,Pharmaceuticals,42.57,"Partial delivery; remaining items en route.",0,0
SHP-0009054,2024-05-26,XpressBees,Enugu,Kampala,75.8,7,Delivered,"Industrial Equipment",175.93,"Fragile items — handle carefully.",0,0
SHP-0009055,2024-03-26,XpressBees,Enugu,Dakar,46.62,1,"In Transit",Apparel,156.72,"Left at front door per customer instruction.",0,0
SHP-0009056,2023-01-03,DTDC,Ibadan,Accra,74.43,9,Delivered,"Industrial Equipment",233.71,"Partial delivery; remaining items en route.",0,0
SHP-0009057,2024-04-14,"Blue Dart",Kano,"Addis Ababa",18.12,21,Delayed,"Food & Beverage",57.05,"Delayed due to customs clearance.",0,0
SHP-0009058,2023-06-07,"Blue Dart",Unknown,Kampala,84.96,11,Returned,"Automotive Parts",163.08,"Customer requested weekend delivery.",0,0
SHP-0009059,2022-03-09,Unknown,Kano,Johannesburg,58.459999999999994,2,Lost,Apparel,84.86,"Fragile items — handle carefully.",0,0
SHP-0009060,2024-07-17,Unknown,Lagos,Accra,47.76,3,"In Transit","Automotive Parts",201.69,,0,0
SHP-0009061,2023-12-21,"Blue Dart",Lagos,"Addis Ababa",24.72,14,Lost,Cosmetics,95.48,,0,0
SHP-0009062,2023-09-28,XpressBees,"Port Harcourt","Dar es Salaam",27.44,2,Returned,Furniture,85.62,,0,0
SHP-0009063,2022-06-07,DTDC,Kano,Kampala,108.45,6,"In Transit",Toys,216,"Partial delivery; remaining items en route.",0,0
SHP-0009064,2023-09-15,XpressBees,Lagos,Accra,105.4,4,Delayed,"Books & Media",448.04,"Fragile items — handle carefully.",0,0
SHP-0009065,2024-08-08,DTDC,Lagos,Kigali,9.81,5,"In Transit","Automotive Parts",34.34,"Fragile items — handle carefully.",0,0
SHP-0009066,2023-04-14,Aramex,Ibadan,Accra,11.34,16,Delayed,"Books & Media",43.62,"Left at front door per customer instruction.",0,0
SHP-0009067,2024-07-17,UPS,"Port Harcourt",Casablanca,117.72,16,Pending,Unknown,399.38,"Weather delay in transit hub.",0,0
SHP-0009068,2024-05-16,Ekart,Abuja,Nairobi,33.02,19,Returned,Cosmetics,65.39,"Customer requested weekend delivery.",0,0
SHP-0009069,2023-05-09,UPS,Lagos,Casablanca,110.51,20,Returned,Apparel,203.23,"Customer requested weekend delivery.",0,0
SHP-0009070,2023-12-21,FedEx,Kaduna,Kigali,61.754999999999995,10,Delivered,"Food & Beverage",150.76,"Customer requested weekend delivery.",0,0
SHP-0009071,2024-08-16,"Blue Dart",Kaduna,"Dar es Salaam",76.1,6,Unknown,Cosmetics,259.59,,0,0
SHP-0009072,2023-05-07,DTDC,Abuja,Accra,90.87,16,Lost,"Automotive Parts",335.22,"Left at front door per customer instruction.",0,0
SHP-0009073,2024-05-03,Aramex,Lagos,"Addis Ababa",36.02,12,Delivered,"Industrial Equipment",79.43,"Priority shipment.",0,0
SHP-0009074,2022-10-17,Aramex,"Port Harcourt",Casablanca,9.11,19,Delivered,Pharmaceuticals,18.73,"Partial delivery; remaining items en route.",0,0
SHP-0009075,2024-07-10,FedEx,Abuja,"Addis Ababa",5.33,3,Pending,"Books & Media",16.34,,0,0
SHP-0009076,2022-08-12,Delhivery,Kano,Kigali,41.2,4,Lost,"Food & Beverage",131.43,"Partial delivery; remaining items en route.",0,0
SHP-0009077,2023-06-03,DHL,Lagos,Accra,15.27,13,Returned,"Food & Beverage",33.44,"Priority shipment.",0,0
SHP-0009078,2022-04-28,FedEx,Abuja,Casablanca,42.02,5,Returned,Cosmetics,90.59,"Weather delay in transit hub.",0,0
SHP-0009079,2023-03-30,DHL,Unknown,Accra,36.78,NULL,Delivered,"Industrial Equipment",157.67,"Returned to sender: recipient not found.",0,0
SHP-0009080,2023-09-09,DHL,Abuja,Kigali,96.22,13,"In Transit",Electronics,422.99,"Package handled with care.",0,0
SHP-0009081,2022-06-12,Delhivery,"Benin City",Cairo,18.67,6,Delivered,Cosmetics,36.66,"Priority shipment.",0,0
SHP-0009082,2023-07-26,"Blue Dart",Enugu,Cairo,1.84,17,Pending,"Automotive Parts",4.29,"Priority shipment.",0,0
SHP-0009083,2022-03-03,"Blue Dart",Abuja,Casablanca,58.44,15,Delayed,Apparel,177.53,"Package handled with care.",0,0
SHP-0009084,2024-01-23,FedEx,"Port Harcourt","Addis Ababa",1.63,12,Returned,Pharmaceuticals,3.06,"Returned to sender: recipient not found.",0,0
SHP-0009085,2024-02-09,Delhivery,"Port Harcourt",Nairobi,6.93,16,Returned,Toys,11.78,"Left at front door per customer instruction.",0,0
SHP-0009086,2022-08-08,XpressBees,Abuja,Nairobi,19.5,16,Delivered,Electronics,64.29,"Left at front door per customer instruction.",0,0
SHP-0009087,2023-10-20,FedEx,"Benin City","Dar es Salaam",32.7,9,Delivered,Furniture,99.13,"Left at front door per customer instruction.",0,0
SHP-0009088,2023-08-09,Delhivery,Ibadan,Kampala,25.81,17,Pending,"Books & Media",80.33,"Priority shipment.",0,0
SHP-0009089,2022-01-30,UPS,Ibadan,Casablanca,107.32,12,Returned,"Industrial Equipment",298.15,"Delayed due to customs clearance.",0,0
SHP-0009090,2022-08-23,Ekart,Ibadan,Cairo,106.79,12,Lost,"Automotive Parts",301.75,"Fragile items — handle carefully.",0,0
SHP-0009091,2024-08-20,Ekart,Enugu,Unknown,29.8,16,Returned,"Industrial Equipment",51.77,"Partial delivery; remaining items en route.",0,0
SHP-0009092,2023-02-20,XpressBees,Unknown,Kigali,9.2,8,Delivered,"Automotive Parts",27.86,"Address correction applied.",0,0
SHP-0009093,2024-02-08,DTDC,"Port Harcourt",Accra,108.53,8,Lost,Cosmetics,435.89,"Left at front door per customer instruction.",0,0
SHP-0009094,2023-03-18,FedEx,Kaduna,Nairobi,36.56,14,Delayed,"Books & Media",71.03,"Returned to sender: recipient not found.",0,0
SHP-0009095,2024-03-14,Aramex,Ibadan,Johannesburg,20.38,14,Returned,"Books & Media",43.4,"Left at front door per customer instruction.",0,0
SHP-0009096,2023-04-14,Unknown,Lagos,Kampala,29.56,4,"In Transit",Toys,93.85,"Priority shipment.",0,0
SHP-0009097,2024-05-09,Ekart,Ibadan,Casablanca,21.47,12,Delivered,Cosmetics,76.65,"Partial delivery; remaining items en route.",0,0
SHP-0009098,2022-07-03,DHL,Abuja,Accra,68.62,8,Pending,Cosmetics,155.35,"Weather delay in transit hub.",0,0
SHP-0009099,2023-08-17,Delhivery,Enugu,Kigali,32.03,18,Lost,Furniture,139.85,"Fragile items — handle carefully.",0,0
SHP-0009100,2023-11-28,XpressBees,Kano,Nairobi,50.34,15,"In Transit","Books & Media",208.12,"Partial delivery; remaining items en route.",0,0
SHP-0009101,2023-11-05,UPS,"Benin City",Kampala,50.21,5,Pending,Furniture,199.26,"Returned to sender: recipient not found.",0,0
SHP-0009102,2024-12-03,DTDC,Abuja,Johannesburg,21.43,11,Pending,Apparel,89.56,"Weather delay in transit hub.",0,0
SHP-0009103,2023-10-14,XpressBees,Kaduna,"Dar es Salaam",58.48,7,Delayed,Apparel,243.01,"Partial delivery; remaining items en route.",0,0
SHP-0009104,2023-06-17,Ekart,Ibadan,Nairobi,1.49,12,"In Transit",Pharmaceuticals,2.37,"Returned to sender: recipient not found.",0,0
SHP-0009105,2024-11-18,DTDC,Abuja,Casablanca,31.83,19,Delayed,Apparel,98.66,"Delayed due to customs clearance.",0,0
SHP-0009106,2022-10-14,Aramex,"Port Harcourt",Accra,28.89,5,"In Transit",Electronics,63.83,"Package handled with care.",0,0
SHP-0009107,2023-04-01,Delhivery,"Port Harcourt",Johannesburg,92.4,11,Delivered,Electronics,219.77,"Address correction applied.",0,0
SHP-0009108,2024-11-14,XpressBees,Abuja,Casablanca,43.16,8,Delayed,Unknown,123.85,"Customer requested weekend delivery.",0,0
SHP-0009109,2022-11-10,FedEx,"Port Harcourt","Dar es Salaam",96.49,3,Lost,Cosmetics,219.73,"Fragile items — handle carefully.",0,0
SHP-0009110,2024-04-16,FedEx,Abuja,Casablanca,24.23,1,Lost,"Food & Beverage",53.52,"Returned to sender: recipient not found.",0,0
SHP-0009111,2023-08-26,UPS,Enugu,Nairobi,36.43,1,Delivered,Electronics,131.12,"Customer requested weekend delivery.",0,0
SHP-0009112,2022-11-10,"Blue Dart",Kaduna,"Addis Ababa",65.71,9,"In Transit",Cosmetics,117.33,"Weather delay in transit hub.",0,0
SHP-0009113,2023-06-07,XpressBees,Abuja,Johannesburg,52.18,15,Returned,Furniture,153.06,"Weather delay in transit hub.",0,0
SHP-0009114,2022-11-07,DHL,"Port Harcourt",Nairobi,78.14,10,Delivered,"Automotive Parts",302.93,"Fragile items — handle carefully.",0,0
SHP-0009115,2023-06-09,DHL,Kano,"Addis Ababa",57.48,13,Delayed,"Food & Beverage",231.27,"Delayed due to customs clearance.",0,0
SHP-0009116,2022-12-04,"Blue Dart",Lagos,Casablanca,61.32,6,"In Transit",Cosmetics,114.05,"Delayed due to customs clearance.",0,0
SHP-0009117,2023-01-23,UPS,"Port Harcourt",Kigali,116.29,18,Delivered,Pharmaceuticals,437.63,"Address correction applied.",0,0
SHP-0009118,2023-04-10,Ekart,Abuja,"Dar es Salaam",108.51,21,Pending,"Food & Beverage",371.1,"Customer requested weekend delivery.",0,0
SHP-0009119,2022-05-12,Delhivery,"Port Harcourt",Accra,2.82,10,Pending,"Automotive Parts",9.15,,0,0
SHP-0009120,2023-10-14,DHL,Ibadan,Johannesburg,94.64,21,Returned,Apparel,324.53,,0,0
SHP-0009121,2024-03-03,DTDC,Lagos,Accra,500,8,Lost,Cosmetics,1486.94,"Weather delay in transit hub.",1,0
SHP-0009122,2024-06-24,Unknown,Lagos,Johannesburg,33.77,14,Delivered,Furniture,116.41,"Customer requested weekend delivery.",0,0
SHP-0009123,2024-12-18,UPS,Ibadan,Nairobi,44.98,12,Lost,"Books & Media",80.3,"Address correction applied.",0,0
SHP-0009124,2024-08-10,Delhivery,Ibadan,Kigali,14.35,21,Delayed,"Food & Beverage",40.92,"Address correction applied.",0,0
SHP-0009125,2022-07-22,DTDC,"Benin City",Casablanca,52.18,18,Returned,"Books & Media",204.53,"Fragile items — handle carefully.",0,0
SHP-0009126,NULL,FedEx,"Benin City",Kigali,84.93,19,"In Transit",Pharmaceuticals,181.24,"Fragile items — handle carefully.",0,0
SHP-0009127,2024-12-20,Ekart,Enugu,Kampala,39.46,8,"In Transit",Electronics,138.07,"Partial delivery; remaining items en route.",0,0
SHP-0009128,2023-02-21,DHL,Ibadan,"Addis Ababa",115.24,10,Lost,Electronics,175.99,"Priority shipment.",0,0
SHP-0009129,2023-08-17,Aramex,Kano,Kampala,78.56,13,"In Transit",Pharmaceuticals,313,"Package handled with care.",0,0
SHP-0009130,2022-03-24,Ekart,Lagos,Accra,31.95,15,Pending,Cosmetics,92.87,"Priority shipment.",0,0
SHP-0009131,2022-10-18,UPS,Enugu,Kampala,99.42,3,Pending,Furniture,250.62,"Fragile items — handle carefully.",0,0
SHP-0009132,2022-01-16,FedEx,"Port Harcourt",Unknown,22.6,16,Returned,Toys,66.25,,0,0
SHP-0009133,2022-09-04,DHL,Abuja,Nairobi,82.93,18,Lost,Pharmaceuticals,160.09,"Weather delay in transit hub.",0,0
SHP-0009134,2024-07-04,FedEx,Ibadan,Kigali,95.77,11,"In Transit",Apparel,426.21,"Left at front door per customer instruction.",0,0
SHP-0009135,2023-10-06,XpressBees,Enugu,"Dar es Salaam",60.39,17,Delivered,"Industrial Equipment",215.5,"Priority shipment.",0,0
SHP-0009136,2024-09-21,Aramex,Enugu,Accra,56.74,17,"In Transit","Industrial Equipment",233.13,"Left at front door per customer instruction.",0,0
SHP-0009137,2023-08-10,"Blue Dart",Abuja,Kampala,105.26,11,Delayed,"Industrial Equipment",359.99,"Weather delay in transit hub.",0,0
SHP-0009138,2024-09-30,DTDC,Kaduna,Kigali,81.63,14,Returned,Pharmaceuticals,160.38,"Partial delivery; remaining items en route.",0,0
SHP-0009139,2024-09-16,FedEx,Ibadan,Accra,43.86,2,Returned,Electronics,197.23,"Weather delay in transit hub.",0,0
SHP-0009140,2023-05-28,XpressBees,Abuja,Casablanca,22.74,6,Delivered,Furniture,60.79,"Left at front door per customer instruction.",0,0
SHP-0009141,2023-07-22,"Blue Dart",Enugu,Dakar,11.01,18,"In Transit",Toys,38.67,"Delayed due to customs clearance.",0,0
SHP-0009142,2022-04-05,Aramex,"Port Harcourt",Kigali,5.29,19,Pending,"Books & Media",13.44,"Weather delay in transit hub.",0,0
SHP-0009143,2023-12-26,XpressBees,Lagos,Casablanca,33.01,6,Returned,Toys,70.12,"Package handled with care.",0,0
SHP-0009144,2024-07-14,Aramex,Kano,"Addis Ababa",500,4,Delayed,Apparel,1470.96,"Priority shipment.",1,0
SHP-0009145,2022-01-09,FedEx,Kano,Dakar,57.1,8,Delivered,Toys,108.63,,0,0
SHP-0009146,2024-08-02,Delhivery,Enugu,Dakar,94.93,13,Delayed,Apparel,405.32,"Fragile items — handle carefully.",0,0
SHP-0009147,2024-08-15,UPS,Enugu,Casablanca,34.89,4,Returned,"Automotive Parts",109.47,"Address correction applied.",0,0
SHP-0009148,2024-02-14,Delhivery,Ibadan,Kigali,104.32,16,Returned,Cosmetics,456.4,"Returned to sender: recipient not found.",0,0
SHP-0009149,NULL,FedEx,"Benin City",Nairobi,105.6,5,Pending,Furniture,342.89,"Package handled with care.",0,0
SHP-0009150,2023-09-29,Delhivery,"Port Harcourt",Kampala,36.85,5,Pending,Toys,141.78,"Returned to sender: recipient not found.",0,0
SHP-0009151,2022-09-28,FedEx,Abuja,Johannesburg,7.47,3,Returned,Furniture,32.98,"Package handled with care.",0,0
SHP-0009152,2023-02-26,XpressBees,Abuja,Cairo,14.08,21,Delivered,"Books & Media",60.74,"Address correction applied.",0,0
SHP-0009153,2023-02-27,Aramex,"Benin City",Cairo,68.23,13,Pending,Cosmetics,212.83,"Fragile items — handle carefully.",0,0
SHP-0009154,NULL,UPS,"Benin City","Dar es Salaam",91.89,6,"In Transit",Cosmetics,332.01,"Weather delay in transit hub.",0,0
SHP-0009155,2022-05-12,FedEx,Enugu,"Dar es Salaam",61.79,11,Delayed,Toys,247.45,"Weather delay in transit hub.",0,0
SHP-0009156,2022-09-13,XpressBees,Kano,Johannesburg,61.51,15,Delivered,"Books & Media",243.62,"Customer requested weekend delivery.",0,0
SHP-0009157,2024-02-27,Aramex,Enugu,Accra,51.42,12,Delivered,"Automotive Parts",84.65,"Package handled with care.",0,0
SHP-0009158,2022-01-03,FedEx,Kano,"Addis Ababa",34.03,18,Delivered,"Food & Beverage",137.92,"Priority shipment.",0,0
SHP-0009159,2022-08-02,Unknown,Lagos,Nairobi,6.09,7,Lost,"Industrial Equipment",17.2,"Left at front door per customer instruction.",0,0
SHP-0009160,2024-06-19,Delhivery,Abuja,Cairo,38.18,5,Delivered,Furniture,81.1,"Package handled with care.",0,0
SHP-0009161,2023-09-19,DHL,Ibadan,"Addis Ababa",6.38,13,Pending,Cosmetics,25.92,"Package handled with care.",0,0
SHP-0009162,2023-07-29,Ekart,Abuja,Accra,13.16,15,Delayed,"Books & Media",33.47,,0,0
SHP-0009163,2023-11-13,Unknown,Kaduna,Nairobi,70.46,19,"In Transit",Unknown,249.47,"Weather delay in transit hub.",0,0
SHP-0009164,2022-12-10,DTDC,"Benin City",Cairo,113.34,6,Lost,Cosmetics,182.47,"Package handled with care.",0,0
SHP-0009165,2022-05-05,"Blue Dart","Benin City",Accra,49.97,8,Delivered,Furniture,136.53,"Delayed due to customs clearance.",0,0
SHP-0009166,2022-02-14,DTDC,"Benin City",Cairo,9.48,11,"In Transit",Electronics,29.63,"Fragile items — handle carefully.",0,0
